municipality,m2_price,population,pop_density,size,avg_income,homes_per_capita,unemp_rate,net_labor_participation,multy_family,distance_to_urban_center,traffic,has_station,log_avg_income,log_distance,log_homes_per_capita,log_multy_family,log_m2_price,station_x_multy_fam,station_x_pop_den,station_x_distance
Westervoort,3053.72268907563,15114.0,2155.0,701.0,33.4,0.4476644170967315,3.3,71.6,13.287023352054389,59.99767974441769,107,1,3.5085558999826545,4.094305890547989,-0.8037113962400114,2.586787871119058,8.024116679126514,2.586787871119058,2155.0,4.094305890547989
Westerwolde,1998.5448717948718,26537.0,96.0,27577.0,31.8,0.45204808380751405,3.2,66.0,14.888296098699566,43.44495602028205,0,0,3.4594662897861315,3.7714947579827283,-0.7939667247027484,2.700575407555636,7.600174630636308,0.0,0.0,0.0
Westland,3687.7804878048782,114887.0,1423.0,8076.0,37.6,0.4094719158825629,2.7,77.9,24.896371404884892,10.042969104317113,0,0,3.6270040503958487,2.3068727980664434,-0.8928869595241933,3.214722066140043,8.212780062244777,0.0,0.0,0.0
Weststellingwerf,2521.9103448275864,26467.0,120.0,22020.0,32.5,0.4504099444591378,3.2,71.3,11.668484187568156,52.97061134150365,59,1,3.481240089335692,3.9697372567679863,-0.7975971232282446,2.4568915481935325,7.832771966657285,2.4568915481935325,120.0,3.9697372567679863
Wierden,2760.376712328767,24862.0,263.0,9460.0,38.4,0.4035878046818438,2.6,76.4,14.989037273270878,97.25486741500197,133,1,3.648057459593681,4.577335031785935,-0.9073612073074624,2.707319085453678,7.923122439371478,2.707319085453678,263.0,4.577335031785935
Wijchen,3038.7969924812032,41537.0,629.0,6604.0,36.4,0.4409803307894167,3.0,74.6,18.496478681006714,46.81130859240187,113,1,3.5945687746426946,3.846124810323966,-0.818755005914505,2.9175803723998195,8.019216989922509,2.9175803723998195,629.0,3.846124810323966
Wijdemeren,4664.704,24659.0,519.0,4754.0,45.0,0.4400421752706922,2.8,73.6,16.791079163210764,15.24465842633083,0,0,3.8066624897703196,2.7242291745697154,-0.8208847037754878,2.8208477431877874,8.447779660035746,0.0,0.0,0.0
Wijk bij Duurstede,3518.828125,23995.0,504.0,4758.0,38.6,0.43146488851844134,2.8,74.4,18.670916642519074,17.47867401386712,0,0,3.6532522764707855,2.8609815100198204,-0.8405691425262328,2.926967053430309,8.165883294128207,0.0,0.0,0.0
Winterswijk,1994.8980891719746,29253.0,212.0,13813.0,33.6,0.45721806310463886,3.1,72.1,22.57196261682243,106.2300384896486,193,1,3.5145260669691587,4.665606917115575,-0.7825948397390213,3.1167085439307227,7.598348244897359,3.1167085439307227,212.0,4.665606917115575
Woensdrecht,2632.0785714285716,22191.0,242.0,9166.0,35.0,0.4515344058402055,3.0,69.8,11.377245508982035,58.272076707241276,0,0,3.5553480614894135,4.065123019909674,-0.7951037056171216,2.4316153527377766,7.875529144366113,0.0,0.0,0.0
Woerden,3942.951612903226,53244.0,601.0,8855.0,39.6,0.4276350386898054,2.9,76.9,28.833062497255042,15.304303641109165,278,1,3.6788291182604347,2.7281340725781624,-0.8494851605087451,3.361522732066823,8.279684862157191,3.361522732066823,601.0,2.7281340725781624
De Wolden,2503.0118343195268,24602.0,110.0,22439.0,38.1,0.42903016014958134,2.6,73.0,13.955471340596873,59.06296301364304,0,0,3.6402142821326553,4.078604044607666,-0.8462280591463093,2.6358716421683006,7.825250019474743,0.0,0.0,0.0
Wormerland,4015.573913043478,16612.0,431.0,3851.0,37.4,0.4301107633036359,3.1,73.7,25.22043386983905,15.34918658091546,0,0,3.6216707044204863,2.731062481157803,-0.8437125143866765,3.2276545337924065,8.297935558393112,0.0,0.0,0.0
Woudenberg,3772.892307692308,14358.0,393.0,3652.0,38.5,0.3900961136648558,2.7,78.0,18.2467416532762,20.9096629832789,0,0,3.6506582412937387,3.0402113958204056,-0.941362124926596,2.9039865245419088,8.23559717667127,0.0,0.0,0.0
Zaanstad,3757.7961165048546,159618.0,2165.0,7374.0,34.1,0.4398626721297097,3.6,72.3,37.328015952143566,13.908183469318493,754,1,3.5292973842894715,2.6324774056978417,-0.8212927095820316,3.6197441426295924,8.231587925309757,3.6197441426295924,2165.0,2.6324774056978417
Zaltbommel,3123.6758620689657,30349.0,386.0,7865.0,36.6,0.3989258295166233,3.0,76.2,13.347650119765426,33.331301018923895,92,1,3.600048240407321,3.506496926028987,-0.9189797703079162,2.591340348361392,8.046765748236131,2.591340348361392,386.0,3.506496926028987
Zandvoort,5740.198113207547,17542.0,547.0,3208.0,37.5,0.560084368943108,3.5,69.5,52.80407124681934,24.514560633536917,90,1,3.624340932976365,3.199267252590434,-0.5796678477738649,3.966588294686964,8.65524900321409,3.966588294686964,547.0,3.199267252590434
Zeewolde,2958.4469696969695,23692.0,96.0,24711.0,36.6,0.39481681580280265,3.0,77.2,16.206970280094076,36.23654080191348,0,0,3.600048240407321,3.590068024133069,-0.9293333791110243,2.7854414139045764,7.9924197372297066,0.0,0.0,0.0
Zeist,4582.44537815126,66629.0,1374.0,4850.0,40.4,0.4519203349892689,3.6,73.1,45.60459632692371,9.164305970454409,130,1,3.698829784967104,2.2153161523418605,-0.794249364707508,3.820008508083764,8.429988059981339,3.820008508083764,1374.0,2.2153161523418605
Zevenaar,2641.871212121212,45042.0,486.0,9262.0,33.8,0.4591048354868789,3.2,71.7,18.090816770636877,68.49349864606046,148,1,3.520460802488973,4.226738830487425,-0.7784766952472958,2.8954044487824757,7.879242737535768,2.8954044487824757,486.0,4.226738830487425
Zoetermeer,3626.3055555555557,126998.0,3689.0,3443.0,35.5,0.4487550985054883,3.7,71.6,42.96292397045147,13.00265438308106,279,1,3.56953269648137,2.5651535199328888,-0.8012779776720718,3.7603375105113503,8.195969655705865,3.7603375105113503,3689.0,2.5651535199328888
Zoeterwoude,3785.1769230769232,9443.0,446.0,2116.0,40.2,0.4176638780048713,2.7,76.9,27.586206896551722,15.354058212832172,0,0,3.6938669956249752,2.7313798177774546,-0.8730782895405432,3.3173158976814534,8.238847907996272,0.0,0.0,0.0
Zuidplas,3720.736,46981.0,811.0,5796.0,39.6,0.4051212192162789,2.9,76.4,21.179004886250198,12.086396993520411,79,1,3.6788291182604347,2.4920806047869966,-0.903568949952053,3.0530103554174732,8.221676777159933,3.0530103554174732,811.0,2.4920806047869966
Zundert,2679.3694267515925,22518.0,187.0,12059.0,37.0,0.4414246380673239,2.8,72.8,13.078470824949697,50.72173350267047,0,0,3.6109179126442243,3.926354487436688,-0.8177479687124561,2.5709674297870997,7.893336757294689,0.0,0.0,0.0
Zutphen,3098.0593220338983,48510.0,1186.0,4092.0,33.2,0.48198309626881053,3.5,70.3,33.96775159317394,76.19381061233595,318,1,3.502549875922443,4.33328023383373,-0.7298462355282238,3.5254115919682496,8.03853116928732,3.5254115919682496,1186.0,4.33328023383373
Zwartewaterland,2466.7482993197277,23368.0,284.0,8236.0,36.0,0.3935296131461828,2.7,78.0,12.820791648542846,76.4069689648078,0,0,3.58351893845611,4.33607390882933,-0.9325989581845049,2.55106820064239,7.8106560842953545,0.0,0.0,0.0
Zwijndrecht,3218.1603773584907,45018.0,2217.0,2031.0,34.4,0.46265938069216755,3.5,72.0,39.821394276934896,14.44209687185162,125,1,3.5380565643793527,2.6701473356544385,-0.7707641744909941,3.6844043125116284,8.076565163898573,3.6844043125116284,2217.0,2.6701473356544385
Zwolle,3727.490909090909,132411.0,1196.0,11067.0,34.2,0.45672187356035376,3.4,76.2,36.08102521703183,82.93656265882358,781,1,3.5322256440685598,4.418076010251,-0.7836806651267312,3.585767109896925,8.22349060776024,3.585767109896925,1196.0,4.418076010251
